season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,LSG,2,KH Pandya,Krunal Pandya,19,14,25,0,1,135.71,False,True,{},,not out,,
2022.0,1304061,LSG v DC,LSG,DC,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,LSG,2,A Badoni,Ayush Badoni,10,3,4,1,1,333.33,False,True,{},,not out,,
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,RG Sharma,Rohit Sharma,3,12,15,0,0,25.00,True,False,"{'wickets': 1, 'runs': 6}",2.5,c &dagger;Billings b Yadav,"<B>that was coming!</B> Rohit never looked comfortable, and now falls to Yadav for the fifth time in their IPL rivalry! Short, skidding into the pull, a spiralling top-edge, Billings calls as he runs back to fine leg, and avoids the collision as he pouches the offering!",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,Ishan Kishan,Ishan Kishan,14,21,53,1,0,66.66,False,False,"{'wickets': 3, 'runs': 55}",10.6,c SS Iyer b Cummins,"<strong>gone!</strong> Gifted to the man close in at midwicket. Kishan was struggling all this while, and he falls to Cummins for the third time in his career. On that hard length again from Cummins, and with good pace. That pitched on middle and leg, and Kishan looked to pull. But that seemed to have hurried on to him, and went bang to Shreyas, who took it in front of his stomach",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,D Brevis,Dewald Brevis,29,19,24,2,2,152.63,False,False,"{'wickets': 2, 'runs': 45}",7.5,st &dagger;Billings b Varun,"huge swing, and <B>off come the bails!</B> Billings is quietly confident here, his toe seemed anchored, but it did wobble with the force of his yank across the line. Nope, in fact, it was already well out of the crease! Smart glovework, and so ends a sparky cameo",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,SA Yadav,Suryakumar Yadav,52,36,57,5,2,144.44,False,False,"{'wickets': 4, 'runs': 138}",19.1,c &dagger;Billings b Cummins,"that is a wide yorker, and Surya has a slash but is beaten. There is half an interest for a caught behind, and <B>Shreyas goes upstairs</b> with some hope. That pitched very full, and around an imaginary seventh stump. Surya had a go at that away from his body, and guess what... There is a spike as the ball passes bat, and out of nothing, Surya has to leave. Woah, maybe a luck break for Knight Riders since nobody really looked convinced with that review",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,NT Tilak Varma,Tilak Varma,38,27,50,3,2,140.74,False,True,{},,not out,,
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,MI,1,KA Pollard,Kieron Pollard,22,5,7,0,3,440.00,False,True,{},,not out,,
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,AM Rahane,Ajinkya Rahane,7,11,22,0,0,63.63,False,False,"{'wickets': 1, 'runs': 16}",4.1,c Sams b Mills,"banged in short, and <B>strikes first ball!</B> That's a wonderful start, Rahane climbed into the pull, but the left-arm line, into the body, had him cramped from the get-go. Sams backpedals at deep midwicket, clings on inside the rope, and KKR lose their first!",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,VR Iyer,Venkatesh Iyer,50,41,84,6,1,121.95,False,True,{},,not out,,
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,SS Iyer,Shreyas Iyer,10,6,9,2,0,166.66,True,False,"{'wickets': 2, 'runs': 35}",5.6,c Tilak Varma b Sams,"banged in short, and <B>the short ball strikes again!</B> Left-arm over, into the body, grip off the deck, Iyer tried to roll his wrists, but like Mills' bouncer, it just came on quickly from a lively deck, and square leg stoops to gather, five metres in from the rope",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,SW Billings,Sam Billings,17,12,19,0,2,141.66,False,False,"{'wickets': 3, 'runs': 67}",9.5,c Basil Thampi b Ashwin,"<strong>skips down, and ends up slicing to long-off!</strong> Surya right on the edge of the boundary, and takes it with a little leap. Billings is left with his hands and bat on his head. He came down the pitch to that full ball outside off, and once he was jumping out, he always had to get bat on ball. Ended up slicing with an open face of the bat, and ends up departing",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,N Rana,Nitish Rana,8,7,10,0,1,114.28,False,False,"{'wickets': 4, 'runs': 83}",11.4,c Sams b Ashwin,"<strong>taken at deep midwicket!</strong> It was there to be hit by Rana, but alas! That should ideally have been six. Short delivery pitching on middle and leg, and nearly going on straight off the pitch. He went to pull by getting his front leg out of the way, and ended up gifting the man there a catch, as he was placed well inside the rope. Knight Riders losing momentum here",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,AD Russell,Andre Russell,11,5,9,1,1,220.00,False,False,"{'wickets': 5, 'runs': 101}",13.1,c Brevis b Mills,"<strong>taken at point, and the Russell storm/cyclone/earthquake lasts only this longer today!</strong> A short delivery with an upright seam on middle by Mills, as Russell is prepared to pull that early. The ball goes off really slowly off the pitch, as Russell goes to pull with his front leg out of the way. Gets a top edge - again, like he did against Bumrah last over - and gets it to balloon to point",
2022.0,1304060,KKR v MI,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",Pune,India,KKR,2,PJ Cummins,Pat Cummins,56,15,19,4,6,373.33,False,True,{},,not out,,
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,JC Buttler,Jos Buttler,70,47,109,0,6,148.93,False,True,{},,not out,,
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,4,6,10,0,0,66.66,False,False,"{'wickets': 1, 'runs': 6}",1.5, b Willey,"<b>Royals lose their first wicket.</b> Jaiswal was playing for the swing once again and Willey sneaks this one through his defence to rattle the stumps. A length ball in the channel, Jaiswal goes for the drive away, from his body and leaving the gap between bat and pad. The ball just holds its line and castles him",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,D Padikkal,Devdutt Padikkal,37,29,47,2,2,127.58,False,False,"{'wickets': 2, 'runs': 76}",9.6,c Kohli b Patel,"another slower ball. Fuller length around off, Padikkal goes aerial but fails to middle it as the bat rotates in his hand. It goes up high in the air, Kohli pedals back from mid-off and takes it with reverse cups, and falls on his back after taking the catch. The third umpire wants to make sure if Kohli was in control of the ball and the ball didn't touch the ground as he fell down. Replay shows it was a fair catch, nothing wrong there",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,SV Samson,Sanju Samson,8,8,10,0,1,100.00,True,False,"{'wickets': 3, 'runs': 86}",11.4,c &amp; b de Silva,"<b>chipped back, simple caught and bowled!</b> Hasaranga gets his first of the night, looked like a wrong'un or maybe a topspinner, it dipped and then kicked up to hit the splice with Samson attempting to defend on the back foot. Looped straight back to the bowler",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RR,1,SO Hetmyer,Shimron Hetmyer,42,31,44,4,2,135.48,False,True,{},,not out,,
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,F du Plessis,Faf du Plessis,29,20,34,5,0,145.00,True,False,"{'wickets': 1, 'runs': 55}",6.6,c Boult b Chahal,"<b>taken at long-on.</b> Fuller on the leg stump, du Plessis moved towards the leg side and tried to hit over non-striker once again. But this time the ball dips at him and he ends up mistiming it. Boult takes a couple of steps to his left and takes a tumbling catch",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,Anuj Rawat,Anuj Rawat,26,25,41,4,0,104.00,False,False,"{'wickets': 2, 'runs': 61}",7.6,c &dagger;Samson b Saini,"<b>Saini strikes.</b> A soft dismissal. Was a length ball outside off, Rawat opens the face of the bat to run it down to third man but ends up playing it too fine. Samson tumbles to his left and takes it just above the ground",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,V Kohli,Virat Kohli,5,6,10,0,0,83.33,False,False,"{'wickets': 3, 'runs': 62}",8.4,run out (&dagger;Samson/Chahal),"<b>Has Kohli been run-out here?</b> A length ball on the pads, Willey flicks it towards square leg, think it hit just his pad, but Kohli charges down the other end. Willey takes half a step down before saying no but Sanju Samson swoops to the ball and throw it off-balance to Chahal, who collects and breaks the stumps. The umpires have sent this upstairs and Kohli has been run-out by a frame",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,DJ Willey,David Willey,0,2,6,0,0,0.00,False,False,"{'wickets': 4, 'runs': 62}",8.5, b Chahal,<b>through the gate!</B> The last two balls have titled the game hugely in RR's favour. Was tossed up around off. Willey came forward to defend but the ball spun back to go through the gap between bat and pad and castle him,
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,SE Rutherford,Sherfane Rutherford,5,10,21,0,0,50.00,False,False,"{'wickets': 5, 'runs': 87}",12.3,c Saini b Boult,"<b>Saini bags a swirler!</b> Boult strikes, RCB five down. Short and Rutherford hacked across the line, the ball flying up and over the keeper... but Saini circled around from short third, and then judged it well as the ball dropped a yard or so in front of him, clinging on at full stretch",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,Shahbaz Ahmed,Shahbaz Ahmed,45,26,50,4,3,173.07,False,False,"{'wickets': 6, 'runs': 154}",17.5, b Boult,"<b>bowled 'im!</b> Full and straight, tailing in as Shahbaz went across looking to scoop again. Actually deflected off the glove and then through his legs into the stumps. RR break the stand, but is it too late?",
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,KD Karthik,Dinesh Karthik,44,23,42,7,1,191.30,False,True,{},,not out,,
2022.0,1304059,RR v RCB,RR,RCB,"Wankhede Stadium, Mumbai",Mumbai,India,RCB,2,HV Patel,Harshal Patel,9,4,10,0,1,225.00,False,True,{},,not out,,
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,LSG,1,KL Rahul,KL Rahul,68,50,93,6,1,136.00,True,False,"{'wickets': 5, 'runs': 144}",18.1,lbw b Natarajan,"given! Natarajan goes for the yorker as expected, and Rahul looks to sweep and misses. Looks very out, but Rahul has reviewed... Wasn't quite a yorker, but pitched quite full. Did it pitch in line or outside leg? Juuuust in line, and it's going on to hit middle and off stumps. Rahul finishes with 68 off 50. Hasn't quite managed the late acceleration to make up for the slow start, maybe, but a decent knock given the situation LSG were in",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,LSG,1,Q de Kock,Quinton de Kock,1,4,10,0,0,25.00,False,False,"{'wickets': 1, 'runs': 8}",1.4,c Williamson b Washington Sundar,"got him, a terrific catch from Kane Williamson at short extra-cover, slightly squarer than an orthodox short extra. Again the leg-stump line, again QdK making room to drive inside-out, but he drives in the air, and Williamson throws himself to his right to take a superb catch",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,LSG,1,E Lewis,Evin Lewis,1,5,10,0,0,20.00,False,False,"{'wickets': 2, 'runs': 16}",3.1,lbw b Washington Sundar,"three balls, three missed sweeps, three lbw appeals, and this one's given. Washington has completely tormented Lewis today. Flat slider, pitching on a length just inside off stump and mostly going on with the angle. Clears his front leg to slog-sweep, and he misses and is hit on the thigh pad, right in front. Doesn't review either, and it just looked very out. Umpire's call on leg stump, it turns out.",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,LSG,1,MK Pandey,Manish Pandey,11,10,8,1,1,110.00,False,False,"{'wickets': 3, 'runs': 27}",4.5,c Kumar b Shepherd,"got him, the persistent hard length works for Shepherd. It's on off stump, and Pandey, stepping out and opening up at the hips, ends up with no room for his arms to play what ends up as a straight-bat drive on the up. Ends up hitting it straight to mid-on at stomach height",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,LSG,1,DJ Hooda,Deepak Hooda,51,33,50,3,3,154.54,False,False,"{'wickets': 4, 'runs': 114}",15.1,c Tripathi b Shepherd,"got him. Caught on the midwicket boundary. Hooda steps away from the stumps, looking to make room, and gets a back-of-a-length offcutter that finishes around off stump. He has the room to free his arms, but he doesn't quite hit this pull/slog cleanly, ends up finding the man on the boundary",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,LSG,1,A Badoni,Ayush Badoni,19,12,30,3,0,158.33,False,False,"{'wickets': 7, 'runs': 169}",19.6,run out (&dagger;Pooran/Shepherd),"steps out, looking to make room, and Shepherd bowls a slower length ball wide of off. Slashes and misses, and then they hurry through for the bye. The throw from the keeper comes back to the bowler in his follow-through, and he dives and flicks it onto the stumps at his end to catch Badoni short of his crease",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,LSG,1,KH Pandya,Krunal Pandya,6,3,3,1,0,200.00,False,False,"{'wickets': 6, 'runs': 150}",18.4, b Natarajan,"bang. A bit of late inward swerve on the attempted yorker, and he was looking to clear his front leg and hit into the leg side. Ends up as a swinging full-toss that beats Krunal's inside edge and goes between his legs to hit the base of leg stump",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,LSG,1,JO Holder,Jason Holder,8,3,8,0,1,266.66,False,True,{},,not out,,
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,Abhishek Sharma,Abhishek Sharma,13,11,25,2,0,118.18,False,False,"{'wickets': 2, 'runs': 38}",5.1,c Pandey b Avesh Khan,"<B>into orbit</b> and Manish Pandey holds on. Avesh Khan gets his second. Went fullish on off, but went with the cutter. Sharma didn't pick the change in pace and went for the loft after clearing his front leg. Sliced in the air, and Pandey runs in from outside the circle and takes the catch around the cover region",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,KS Williamson,Kane Williamson,16,16,16,1,1,100.00,True,False,"{'wickets': 1, 'runs': 25}",3.3,c Tye b Avesh Khan,"<B>pays the price for being too cheeky!</b> Avesh stays full and wide. Williamson walked across to the off side to play that lap/ramp over the keeper and short fine leg. But this time it comes off the bottom of the bat, and Tye at short fine got under it for a sliding catch",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,RA Tripathi,Rahul Tripathi,44,30,48,5,1,146.66,False,False,"{'wickets': 4, 'runs': 95}",13.1,c Ravi Bishnoi b Pandya,"<B>slog sweep</b> straight to deep midwicket. Full on off, Tripathi went for the big shot, and Bishnoi is a good catcher in the deep. Did Pooran's scoring rate force Tripathi to do that? We'll never know ..... this is a shot that Tripathi does enjoy, just didn't come off this time.",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,AK Markram,Aiden Markram,12,14,23,0,0,85.71,False,False,"{'wickets': 3, 'runs': 82}",10.1,c Rahul b Pandya,"<B>inside out but can't clear cover!</b> Krunal goes around the stumps, on off stump. Markram backs away and tries to play an inside out cover drive, but doesn't have the elevation! Rahul puts both hands up and the ball sticks!",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,N Pooran,Nicholas Pooran,34,24,42,3,2,141.66,False,False,"{'wickets': 5, 'runs': 143}",17.3,c Hooda b Avesh Khan,"<B>lucky wicket for Avesh!</b> As the knee-high full toss is mistimed down to long off. Avesh wanted the yorker but overpitched it, Pooran's adrenaline makes him go for the big shot anyway. Not off the sweet spot, and Hooda gets behind it. The Lucknow supporters go up in delight, the Sunrisers owners sink into their seats",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,Washington Sundar,Washington Sundar,18,14,38,1,0,128.57,False,False,"{'wickets': 7, 'runs': 154}",19.1,c Rahul b Holder,"<B>perfect start for Super Giants</b> as Sundar holes out at long on. This was fullish on a fourth-stump line with Holder coming around the stumps. Sundar tried to clear the straight boundary, but the bat's face turned. Not a great connection, and provides enough time for both Manish Pandey (deep midwicket) and KL Rahul (long on) to both attack the ball, with the latter eventually taking the catch",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,Abdul Samad,Abdul Samad,0,1,2,0,0,0.00,False,False,"{'wickets': 6, 'runs': 143}",17.4,c &dagger;de Kock b Avesh Khan,"<B>two in two!</b> Raw pace, nearly a yorker outside off. Samad tries to drive, but its taken a tiny edge through to the keeper! <B>Two more balls left to get a five-for!</b> Samad falls for a golden duck tonight",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,R Shepherd,Romario Shepherd,8,8,17,0,1,100.00,False,False,"{'wickets': 9, 'runs': 157}",19.6,c Badoni b Holder,<B>Lucknow Super Giants defend 169!</b> full on middle. Looks for a leg-side swipe but leading edge takes the ball to Badoni at cover point. Shepherd falls and <B>KL Rahul's men win by 12 runs</b>,
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,B Kumar,Bhuvneshwar Kumar,1,2,6,0,0,50.00,False,False,"{'wickets': 8, 'runs': 156}",19.4,c &dagger;de Kock b Holder,"<B>that should seal it</b> unless there are extras. Holder knew Bhuvi must go for a big shot, and therefore he totally takes the pace off. Full loopy ball on off. Bhuvi is through the slog too early. Ball pops right up in the air, and de Kock gets under the swirling white ball. A fist pump from a few key Super Giants players.",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Mumbai",Mumbai,India,SRH,2,Umran Malik,Umran Malik,1,1,2,0,0,100.00,False,True,{},,not out,,
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,MA Agarwal,Mayank Agarwal,4,2,4,1,0,200.00,True,False,"{'wickets': 1, 'runs': 4}",0.2,c Uthappa b Mukesh Choudhary,"<b>what a comeback!</b> It was a length ball, bowled wide outside off. Agarwal went for the drive but couldn't keep it down. A simple catch for Uthappa at cover",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,S Dhawan,Shikhar Dhawan,33,24,59,4,1,137.50,False,False,"{'wickets': 3, 'runs': 109}",9.6,c Jadeja b Bravo,"fuller outside off, Dhawan looks to go over extra cover but mistimes it and it goes straight up. Jadeja runs sideways to his right at extra cover and pouches it",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,PBB Rajapaksa,Bhanuka Rajapaksa,9,5,8,0,1,180.00,False,False,"{'wickets': 2, 'runs': 14}",1.2,run out (Jordan/&dagger;Dhoni),"<b>that's some athleticism and presence of mind from Dhoni</b>. Was a length ball on the stumps, Rajapaksa pushed it on the leg side and set off. Dhawan took a couple of steps down but he waiting for it be clear of Jordan, who ran across - in front of Dhawan - fielded that ball and had a shy at the stumps. Rajapaksa turned around but was never going to beat the throw. The ball missed the stumps, but Dhoni was charging in. He collected with both hands and threw it underarm at the stumps while diving forward to find the batter short",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,LS Livingstone,Liam Livingstone,60,32,52,5,5,187.50,False,False,"{'wickets': 4, 'runs': 115}",10.4,c Rayudu b Jadeja,"<strong>Rayudu clings on at short third man</strong> and flashes a wry smile. Relief for Rayudu and CSK. 100ks dart, shorter and outside off, Livingstone aims for a cut and ends up slicing a thick outside edge to short third man. CSK are well and truly back in this contest",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,JM Sharma,Jitesh Sharma,26,17,23,0,3,152.94,False,False,"{'wickets': 5, 'runs': 146}",14.5,c Uthappa b Pretorius,"<strong>Pretorius bests Jitesh with the slower delivery</strong>. Caught at short third man. Pitched up and outside off, Jitesh aims to reverse-scoop it over Uthappa at short third man, but does not have enough pace to work with or elevation. Simple catch for Uthappa. Pretorius continues to impress in yellow",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,6,11,25,0,0,54.54,False,False,"{'wickets': 6, 'runs': 151}",15.4,c Pretorius b Jordan,"<strong>Shahrukh holes out to deep square leg</strong>, Jordan celebrates. Jordan misses the yorker, comes out as a low full-toss on leg stump. Shahrukh picks it up and swings it to Pretorius. First wicket for Jordan at CSK",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,OF Smith,Odean Smith,3,7,17,0,0,42.85,False,False,"{'wickets': 7, 'runs': 161}",17.1,c Bravo b Jordan,"<strong>Smith is caught by DJ Bravo at long-on.</strong> Jordan marginally misses the yorker, but it's still pretty full on middle and leg. Smith can't get underneath the length and hauls it away to the outfielder",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,K Rabada,Kagiso Rabada,12,12,23,1,0,100.00,False,True,{},,not out,,
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,RD Chahar,Rahul Chahar,12,8,10,1,1,150.00,False,False,"{'wickets': 8, 'runs': 176}",18.6,c Bravo b Pretorius,"<strong>Pretorius finishes his shift with a wicket</strong>. He rolls out another slower ball outside off. The length is much fuller, chipped to Bravo at long-off",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,VG Arora,Vaibhav Arora,1,2,4,0,0,50.00,False,True,{},,not out,,
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,RV Uthappa,Robin Uthappa,13,10,12,2,0,130.00,False,False,"{'wickets': 2, 'runs': 14}",2.2,c Agarwal b Arora,"<b>Uthappa falls as well!</b> A length ball around off, Uthappa walked towards it and across, and looked to flick it on the leg side. All he got was a top edge that went straight up. Agarwal from mid-off ran to his right and caught it comfortably",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,RD Gaikwad,Ruturaj Gaikwad,1,4,10,0,0,25.00,False,False,"{'wickets': 1, 'runs': 10}",1.6,c Dhawan b Rabada,"a touch fuller in the channel, Gaikwad's feet are nowhere close to the ball as he pushes at it and gets an outside edge. An easy catch for Dhawan at first slip who celebrates it with a thigh-five.",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,MM Ali,Moeen Ali,0,2,14,0,0,0.00,False,False,"{'wickets': 3, 'runs': 22}",4.4, b Arora,"<b>Chopped on</b>. 128.5kph, a length ball wide outside off, Moeen looks to drive it through covers but ends up playing on the up and away from the body. His feet didn't move at all. Gets an inside edge onto the stumps",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,AT Rayudu,Ambati Rayudu,13,21,27,2,0,61.90,False,False,"{'wickets': 5, 'runs': 36}",7.3,c &dagger;Sharma b Smith,"<b>a superb catch by Jitesh</B>. Banged in short, Rayudu was looking to ramp it but the ball keeps coming in and hits him on the gloves. It lobs to the right of the keeper who throws himself in the air and takes it airborne",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,RA Jadeja,Ravindra Jadeja,0,3,5,0,0,0.00,True,False,"{'wickets': 4, 'runs': 23}",5.3, b Arshdeep Singh,"<b>chopped on!</b> . Arshdeep the bowler this time, Jadeja the batter. It was a length ball outside off that nipped back. Jadeja looked to punch it but got an inside edge that deflected on to the thigh pad before ricocheting onto the stumps",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,S Dube,Shivam Dube,57,30,46,6,3,190.00,False,False,"{'wickets': 6, 'runs': 98}",14.5,c Arshdeep Singh b Livingstone,"Livingstone strikes with the ball, Kumble applauds from the dugout. Skewed to short third man. Livingstone bowls into the pitch and takes it away from Dube. The left-hander top-edges a pull to Arshdeep",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,MS Dhoni,MS Dhoni,23,28,51,1,1,82.14,False,False,"{'wickets': 9, 'runs': 121}",17.1,c &dagger;Sharma b Chahar,"Jitesh thinks he has Dhoni. Wide called, but <strong>Jitesh immediately signals for a review.</strong> He convinces Agarwal. Short and sliding down the leg side, Dhoni aims a pull. Ultra Edge detects a spike. Jitesh gets it right. The on-field not-out call has been reversed. Dhoni falls for 23 off 28 balls",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,DJ Bravo,Dwayne Bravo,0,1,2,0,0,0.00,False,False,"{'wickets': 7, 'runs': 98}",14.6,c &amp; b Livingstone,"<strong>Livingstone has pulled off a terrific one-handed catch</strong>. He throws himself to his left from his followthrough and snags Bravo. Fuller legbreak from Livingstone, Bravo checks his push and chips a return catch. That it is a catch is down to Livingstone's brilliance. After firing with the bat, he does the job with the ball: 2-0-11-2",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,D Pretorius,Dwaine Pretorius,8,4,5,0,1,200.00,False,False,"{'wickets': 8, 'runs': 107}",15.5,c Arshdeep Singh b Chahar,"<strong>slog-swept straight to Arshdeep at deep midwicket.</strong> Pretorius backs away, then jumps back in line with the stumps. He swings but hits it straight to the outfielder",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,CJ Jordan,Chris Jordan,5,5,14,0,0,100.00,False,False,"{'wickets': 10, 'runs': 126}",17.6,c Livingstone b Chahar,"Fittingly, it is Livingstone who takes it at long-on and closes out the game for Kings. Dragged down on middle, CJ rocks back and hauls a pull to Livingstone",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,Mukesh Choudhary,Mukesh Choudhary,2,2,4,0,0,100.00,False,True,{},,not out,,
